"CT_ID_10","TotalPop","MedHouseIncome","FamPovPer","UnempRate","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM"
"25009205700",4888,88015,0.108821104699093,0.0229276895943563,"Very Low",0
"25009205800",3632,58299,0.188888888888889,0.0923165137614679,"Very Low",0
"25009205900",4387,71563,0.187265917602996,0.103187250996016,"Very Low",0
"25009206000",3453,40755,0.188105117565698,0.0878048780487805,"Very Low",0
"25009206100",4110,27929,0.347643979057592,0.0722698072805139,"Very Low",0
"25009206200",5280,36199,0.278887923544744,0.134340547162107,"Very Low",0
"25009206300",4186,60169,0.132716049382716,0.0739171374764595,"Very Low",0
"25009206400",5457,55188,0.12879348630644,0.111111111111111,"Very Low",0
"25009206500",3146,36031,0.234309623430962,0.100973236009732,"Very Low",0
"25009206600",4097,38197,0.192226890756303,0.0825932504440497,"Very Low",0
"25009206700",4472,34185,0.321867321867322,0.0943643512450852,"Very Low",0
"25009206800",3637,20778,0.331902718168813,0.0662420382165605,"Very Low",0
"25009206900",3819,26733,0.14123006833713,0.102354637193657,"Very Low",0
"25009207000",2359,22460,0.427495291902072,0.048834628190899,"Very Low",0
"25009207100",3502,44514,0.121604139715395,0.0952380952380952,"Very Low",0
"25009207200",2813,32654,0.197452229299363,0.0643231114435303,"Very Low",0
"25009208101",4944,76821,0.0301158301158301,0.0425459496255956,"Low",0.25
"25009208102",3570,72647,0.120855614973262,0.0879795396419437,"Low",0.25
"25009208200",5601,76223,0.0778267254038179,0.0314285714285714,"Low",0.25
"25009208300",7502,74975,0.0911259541984733,0.150483202945237,"Moderate",0.5
"25009208400",6156,101488,0.0194528875379939,0.0575858250276855,"High",0.75
"25009209100",6676,103346,0.0160398230088496,0.0619953112789789,"Very High",1
"25009209200",5813,143750,0.00614628149969269,0.0751903553299492,"High",0.75
"25009210100",6519,99023,0.0189437428243398,0.0409614912926171,"Moderate",0.5
"25009210200",5296,100147,0.0459533607681756,0.0126171593366979,"High",0.75
"25009210300",8772,53101,0.0344325897187197,0.0500972762645914,"Moderate",0.5
"25009210400",7067,69143,0.0450751252086811,0.0902200488997555,"Moderate",0.5
"25009210500",6295,80040,0.0370813397129187,0.0528692879914984,"Moderate",0.5
"25009210600",5026,58977,0.0667183863460047,0.106077348066298,"Moderate",0.5
"25009210700",4253,47662,0.116122840690979,0.0604351329572925,"Low",0.25
"25009210800",4826,36860,0.17974180734856,0.0176,"Low",0.25
"25009210900",4181,64828,0.0507706255666364,0.0592334494773519,"Low",0.25
"25009211100",4152,75156,0.0497560975609756,0.0409134157944814,"Moderate",0.5
"25009211200",5868,62958,0.0203619909502262,0.0297651556526488,"Moderate",0.5
"25009211300",7139,87923,0.0333333333333333,0.0871369294605809,"Moderate",0.5
"25009211401",4240,76616,0.0715579710144928,0.090490155006284,"High",0.75
"25009211402",6159,98264,0,0.0408220720720721,"High",0.75
"25009212100",9514,106326,0.0371621621621622,0.0560072267389341,"Moderate",0.5
"25009213100",8198,153578,0.0205128205128205,0.0600877192982456,"High",0.75
"25009214100",6434,128283,0,0.0439158279963403,"Very High",1
"25009215101",5014,136279,0.080028328611898,0.0517529215358932,"Very High",1
"25009215102",3122,85952,0.0507075471698113,0.0303413400758533,"Very High",1
"25009216100",5135,99375,0.016016016016016,0.0394166338194718,"Very High",1
"25009217100",7588,93079,0.00555555555555556,0.0718735026353618,"Moderate",0.5
"25009217201",4256,68191,0.0344497607655502,0.0593978844589097,"Moderate",0.5
"25009217202",3415,88693,0.00870511425462459,0.0469704086425552,"Moderate",0.5
"25009217300",4782,53484,0.121702127659574,0.0990063875088715,"Moderate",0.5
"25009217400",5902,58944,0.0674053554939981,0.0328997704667177,"Low",0.25
"25009217500",6490,78867,0.0573913043478261,0.0320462306277909,"Moderate",0.5
"25009217600",8534,93875,0.0222910216718266,0.0646258503401361,"High",0.75
"25009218100",5321,92604,0.0546546546546547,0.0851143607049119,"Very High",1
"25009220101",4172,67798,0.0235081374321881,0.0508547008547009,"Moderate",0.5
"25009220102",2995,69813,0.0238095238095238,0.0516884906960717,"High",0.75
"25009221100",4568,82209,0.0276497695852535,0.0662701784197111,"Low",0.25
"25009221300",4466,89435,0.0219236209335219,0.0364181662382176,"Moderate",0.5
"25009221400",3373,50222,0.029379760609358,0.0463678516228748,"Low",0.25
"25009221500",2881,36845,0.075993091537133,0.0922330097087379,"Low",0.25
"25009221600",2761,50058,0.118320610687023,0.0805270863836018,"Very Low",0
"25009221700",2465,49575,0.098705501618123,0.0541984732824427,"Low",0.25
"25009221800",1827,73095,0.0589390962671906,0.0554899645808737,"Low",0.25
"25009221901",3386,90156,0.0338218714768884,0.0859188544152745,"Low",0.25
"25009221902",3819,80990,0.0438024231127679,0.0774956217162872,"Low",0.25
"25009222100",3632,103750,0.0417910447761194,0.0406976744186047,"Moderate",0.5
"25009223100",4503,70250,0.0640713706407137,0.0760963026655202,"High",0.75
"25009223200",3653,57326,0.114025085518814,0.0652496292634701,"High",0.75
"25009223300",5526,101103,0.00248138957816377,0.0481611208406305,"High",0.75
"25009250100",2930,20800,0.230769230769231,0.106100795755968,"Very Low",0
"25009250200",5484,40902,0.228070175438596,0.168211465842774,"Very Low",0
"25009250300",2205,38063,0.349112426035503,0.173553719008264,"Very Low",0
"25009250400",3915,22865,0.456057007125891,0.0993892282065519,"Very Low",0
"25009250500",4092,40764,0.214975845410628,0.155555555555556,"Very Low",0
"25009250600",5578,48173,0.231623931623932,0.156156156156156,"Very Low",0
"25009250700",5106,36325,0.216549295774648,0.169911504424779,"Very Low",0
"25009250800",7376,47314,0.20783322804801,0.11866264730063,"Very Low",0
"25009250900",2211,21774,0.358047016274864,0.221359223300971,"Very Low",0
"25009251000",1658,35750,0.157622739018088,0.128883774453395,"Very Low",0
"25009251100",2819,16332,0.410169491525424,0.120253164556962,"Very Low",0
"25009251200",1544,17423,0.308157099697885,0.102290076335878,"Very Low",0
"25009251300",3306,29259,0.271764705882353,0.155717761557178,"Very Low",0
"25009251400",5150,38015,0.204262877442274,0.137589214908803,"Very Low",0
"25009251500",5876,33639,0.276595744680851,0.143292682926829,"Very Low",0
"25009251600",6536,39281,0.250535331905782,0.133671206841939,"Very Low",0
"25009251700",5734,47527,0.147604327666151,0.125862635557016,"Very Low",0
"25009251800",7817,53387,0.15364718054837,0.0973930152484014,"Very Low",0
"25009252101",3810,69257,0.0571715145436309,0.0774976657329599,"Very Low",0
"25009252102",4075,107426,0.0640512409927942,0.0637539010254124,"Low",0.25
"25009252201",3229,71875,0.0830367734282325,0.0828098229583095,"Low",0.25
"25009252202",3166,96466,0.0101580135440181,0.0918419702411493,"Low",0.25
"25009252300",6975,49563,0.11858407079646,0.0793532338308458,"Low",0.25
"25009252400",4531,44359,0.262752646775746,0.0998600093327111,"Very Low",0
"25009252501",3958,69107,0.0642201834862385,0.0918811881188119,"Low",0.25
"25009252502",4608,70202,0.0460869565217391,0.069433669511249,"Moderate",0.5
"25009252601",7350,77807,0.0568181818181818,0.0705422794117647,"Low",0.25
"25009252602",4423,110039,0.0263157894736842,0.0584077380952381,"Moderate",0.5
"25009252603",2918,81463,0.0139240506329114,0.045717288491855,"Moderate",0.5
"25009253100",5189,75804,0.062453531598513,0.102984585109872,"High",0.75
"25009253201",2969,71729,0.0541795665634675,0.0470446320868516,"High",0.75
"25009253202",6905,86394,0.0400246305418719,0.0804007192396609,"High",0.75
"25009253203",4504,145607,0,0.0241730279898219,"Very High",1
"25009253204",5825,150887,0.0269938650306748,0.0272386789240722,"High",0.75
"25009253205",4313,154844,0.0177562550443906,0.0359176522120018,"Moderate",0.5
"25009254100",6257,102384,0.0211187214611872,0.0560490045941807,"Low",0.25
"25009254200",5355,92279,0.0651340996168582,0.0283185840707965,"Very High",1
"25009254301",4211,159917,0,0.0295399515738499,"High",0.75
"25009254302",4549,161875,0.00779423226812159,0.0372384937238494,"Very High",1
"25009254401",3426,133750,0.0397553516819572,0.0574288724973656,"High",0.75
"25009254402",7204,154922,0.0156644770085902,0.0459495351925631,"Very Low",0
"25009254403",3961,154191,0.0439158279963403,0.0638593243868579,"High",0.75
"25009260100",5899,36508,0.171563981042654,0.138415245737212,"Very Low",0
"25009260200",3414,38979,0.351032448377581,0.0621788283658787,"Very Low",0
