city,communityRatingStars,fitScore,gradeRange,gsRating,id,lat,lng,maxFitScore,name,numReviews,okFit,preschool,profileUrl,reviewUrl,schoolType,state,street,strongFit,zillowUrl,zipcode
Boston,3,0,K-5,5,250,42.265384674072266,-71.11748504638672,0,Elihu Greenwood Leadership Academy,10,False,False,/massachusetts/boston/250-Elihu-Greenwood-Leadership-Academy/,/massachusetts/boston/250-Elihu-Greenwood-Leadership-Academy/reviews,Public district,ma,612 Metropolitan Avenue,False,https://www.zillow.com/MA-02136?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2136
Saugus,3,0,9-12,3,1449,42.460792541503906,-71.02273559570312,0,Saugus High School,10,False,False,/massachusetts/saugus/1449-Saugus-High-School/,/massachusetts/saugus/1449-Saugus-High-School/reviews,Public district,ma,1 Pearce Memorial Drive,False,https://www.zillow.com/MA-01906?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1906
Melrose,3,0,9-12,7,1081,42.464271545410156,-71.0663833618164,0,Melrose High School,10,False,False,/massachusetts/melrose/1081-Melrose-High-School/,/massachusetts/melrose/1081-Melrose-High-School/reviews,Public district,ma,360 Lynn Fells Parkway,False,https://www.zillow.com/MA-02176?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2176
Watertown,4,0,PK-5,8,1708,42.37670135498047,-71.19927215576172,0,Cunniff Elementary School,9,False,False,/massachusetts/watertown/1708-Cunniff-Elementary-School/,/massachusetts/watertown/1708-Cunniff-Elementary-School/reviews,Public district,ma,246 Warren Street,False,https://www.zillow.com/MA-02472?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2472
Newton,4,0,K-5,9,1219,42.302101135253906,-71.17766571044922,0,Memorial Spaulding Elementary School,19,False,False,/massachusetts/newton/1219-Memorial-Spaulding-Elementary-School/,/massachusetts/newton/1219-Memorial-Spaulding-Elementary-School/reviews,Public district,ma,250 Brookline Street,False,https://www.zillow.com/MA-02459?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2459
Newton,3,0,9-12,9,1221,42.3132209777832,-71.18645477294922,0,Newton South High School,9,False,False,/massachusetts/newton/1221-Newton-South-High-School/,/massachusetts/newton/1221-Newton-South-High-School/reviews,Public district,ma,140 Brandeis Road,False,https://www.zillow.com/MA-02459?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2459
Arlington,5,0,K-5,8,106,42.42898178100586,-71.16728210449219,0,M. Norcross Stratton Elementary School,4,False,False,/massachusetts/arlington/106-M.-Norcross-Stratton-Elementary-School/,/massachusetts/arlington/106-M.-Norcross-Stratton-Elementary-School/reviews,Public district,ma,180 Mountain Avenue,False,https://www.zillow.com/MA-02474?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2474
Melrose,3,0,K-5,9,1083,42.465904235839844,-71.07202911376953,0,Roosevelt Elementary School,7,False,False,/massachusetts/melrose/1083-Roosevelt-Elementary-School/,/massachusetts/melrose/1083-Roosevelt-Elementary-School/reviews,Public district,ma,253 Vinton Street,False,https://www.zillow.com/MA-02176?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2176
Milton,5,0,PK-5,10,1122,42.25362014770508,-71.05239868164062,0,Collicot Elementary School,4,False,False,/massachusetts/milton/1122-Collicot-Elementary-School/,/massachusetts/milton/1122-Collicot-Elementary-School/reviews,Public district,ma,80 Edge Hill Road,False,https://www.zillow.com/MA-02186?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2186
Boston,4,0,9-12,6,340,42.26279067993164,-71.117919921875,0,New Mission High School,7,False,False,/massachusetts/boston/340-New-Mission-High-School/,/massachusetts/boston/340-New-Mission-High-School/reviews,Public district,ma,655 Metropolitan Avenue,False,https://www.zillow.com/MA-02136?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2136
Boston,5,0,9-12,3,2690,42.26279067993164,-71.117919921875,0,Boston Community Leadership Academy,15,False,False,/massachusetts/boston/2690-Boston-Community-Leadership-Academy/,/massachusetts/boston/2690-Boston-Community-Leadership-Academy/reviews,Public district,ma,655 Metropolitan Avenue,False,https://www.zillow.com/MA-02136?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2136
Quincy,3,0,K-5,9,1389,42.264705657958984,-70.99420166015625,0,Merrymount Elementary School,13,False,False,/massachusetts/quincy/1389-Merrymount-Elementary-School/,/massachusetts/quincy/1389-Merrymount-Elementary-School/reviews,Public district,ma,4 Agawam Road,False,https://www.zillow.com/MA-02169?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2169
Boston,4,0,PK-8,4,336,42.28289031982422,-71.15861511230469,0,Lyndon K-8 School,9,False,False,/massachusetts/boston/336-Lyndon-K-8-School/,/massachusetts/boston/336-Lyndon-K-8-School/reviews,Public district,ma,20 Mount Vernon Street,False,https://www.zillow.com/MA-02132?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2132
Winchester,5,0,K-5,9,1823,42.45118713378906,-71.1344985961914,0,Lincoln Elementary School,3,False,False,/massachusetts/winchester/1823-Lincoln-Elementary-School/,/massachusetts/winchester/1823-Lincoln-Elementary-School/reviews,Public district,ma,161 Mystic Valley Parkway,False,https://www.zillow.com/MA-01890?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1890
Milton,5,0,K-5,7,1126,42.253055572509766,-71.0533676147461,0,Cunningham School,5,False,False,/massachusetts/milton/1126-Cunningham-School/,/massachusetts/milton/1126-Cunningham-School/reviews,Public district,ma,44 Edge Hill Road,False,https://www.zillow.com/MA-02186?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2186
Newton,4,0,K-5,10,1218,42.3325309753418,-71.19953918457031,0,Mason-Rice Elementary School,9,False,False,/massachusetts/newton/1218-Mason-Rice-Elementary-School/,/massachusetts/newton/1218-Mason-Rice-Elementary-School/reviews,Public district,ma,149 Pleasant Street,False,https://www.zillow.com/MA-02459?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2459
Saugus,4,0,K-5,6,1445,42.46249771118164,-71.01386260986328,0,Waybright Elementary School,2,False,False,/massachusetts/saugus/1445-Waybright-Elementary-School/,/massachusetts/saugus/1445-Waybright-Elementary-School/reviews,Public district,ma,25 Talbot Street,False,https://www.zillow.com/MA-01906?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1906
Quincy,4,0,K-5,5,1387,42.25550842285156,-71.02311706542969,0,Charles A Bernazzani Elementary School,6,False,False,/massachusetts/quincy/1387-Charles-A-Bernazzani-Elementary-School/,/massachusetts/quincy/1387-Charles-A-Bernazzani-Elementary-School/reviews,Public district,ma,701 Furnace Brook Parkway,False,https://www.zillow.com/MA-02169?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2169
Melrose,4,0,K-5,7,1079,42.46841812133789,-71.05728912353516,0,Horace Mann Elementary School,10,False,False,/massachusetts/melrose/1079-Horace-Mann-Elementary-School/,/massachusetts/melrose/1079-Horace-Mann-Elementary-School/reviews,Public district,ma,40 Damon Avenue,False,https://www.zillow.com/MA-02176?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2176
Stoneham,3,0,PK-4,6,1577,42.46768569946289,-71.08539581298828,0,Colonial Park Elementary School,9,False,False,/massachusetts/stoneham/1577-Colonial-Park-Elementary-School/,/massachusetts/stoneham/1577-Colonial-Park-Elementary-School/reviews,Public district,ma,30 Avalon Road,False,https://www.zillow.com/MA-02180?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2180
Milton,5,0,"PK, 9-12",8,1124,42.25129318237305,-71.08721923828125,0,Milton High School,12,False,False,/massachusetts/milton/1124-Milton-High-School/,/massachusetts/milton/1124-Milton-High-School/reviews,Public district,ma,25 Gile Road,False,https://www.zillow.com/MA-02186?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2186
Newton,5,0,K-5,9,1209,42.36054229736328,-71.20889282226562,0,Angier Elementary School,2,False,False,/massachusetts/newton/1209-Angier-Elementary-School/,/massachusetts/newton/1209-Angier-Elementary-School/reviews,Public district,ma,225 Nevada Street,False,https://www.zillow.com/MA-02460?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2460
Saugus,3,0,K-5,3,1448,42.46895217895508,-71.03046417236328,0,Oaklandvale Elementary School,4,False,False,/massachusetts/saugus/1448-Oaklandvale-Elementary-School/,/massachusetts/saugus/1448-Oaklandvale-Elementary-School/reviews,Public district,ma,266 Main Street,False,https://www.zillow.com/MA-01906?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1906
Nahant,5,0,PK-6,8,1138,42.42125701904297,-70.93356323242188,0,Johnson Elementary School,1,False,False,/massachusetts/nahant/1138-Johnson-Elementary-School/,/massachusetts/nahant/1138-Johnson-Elementary-School/reviews,Public district,ma,290 Castle Road,False,https://www.zillow.com/MA-01908?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1908
Newton,4,0,9-12,8,1220,42.34499740600586,-71.20777130126953,0,Newton North High School,28,False,False,/massachusetts/newton/1220-Newton-North-High-School/,/massachusetts/newton/1220-Newton-North-High-School/reviews,Public district,ma,457 Walnut Street,False,https://www.zillow.com/MA-02460?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2460
Arlington,4,0,K-5,9,103,42.41769790649414,-71.18792724609375,0,Dallin Elementary School,11,False,False,/massachusetts/arlington/103-Dallin-Elementary-School/,/massachusetts/arlington/103-Dallin-Elementary-School/reviews,Public district,ma,185 Florence Avenue,False,https://www.zillow.com/MA-02476?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2476
Winchester,4,0,9-12,10,1828,42.45697021484375,-71.13433074951172,0,Winchester High School,7,False,False,/massachusetts/winchester/1828-Winchester-High-School/,/massachusetts/winchester/1828-Winchester-High-School/reviews,Public district,ma,80 Skillings Road,False,https://www.zillow.com/MA-01890?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1890
Winchester,4,0,K-5,9,1822,42.4456901550293,-71.15628051757812,0,Ambrose Elementary School,5,False,False,/massachusetts/winchester/1822-Ambrose-Elementary-School/,/massachusetts/winchester/1822-Ambrose-Elementary-School/reviews,Public district,ma,27 High Street,False,https://www.zillow.com/MA-01890?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1890
Arlington,5,0,K-5,10,108,42.4285888671875,-71.178955078125,0,Peirce School,26,False,False,/massachusetts/arlington/108-Peirce-School/,/massachusetts/arlington/108-Peirce-School/reviews,Public district,ma,85 Park Avenue Extension,False,https://www.zillow.com/MA-02474?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2474
Waltham,5,0,K-5,7,1687,42.380584716796875,-71.20964050292969,0,James Fitzgerald Elementary School,3,False,False,/massachusetts/waltham/1687-James-Fitzgerald-Elementary-School/,/massachusetts/waltham/1687-James-Fitzgerald-Elementary-School/reviews,Public district,ma,140 Beal Road,False,https://www.zillow.com/MA-02453?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2453
Winchester,5,0,K-5,9,1826,42.46212387084961,-71.12812042236328,0,Muraco Elementary School,2,False,False,/massachusetts/winchester/1826-Muraco-Elementary-School/,/massachusetts/winchester/1826-Muraco-Elementary-School/reviews,Public district,ma,33 Bates Road,False,https://www.zillow.com/MA-01890?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1890
Quincy,4,0,9-12,5,1392,42.25526809692383,-70.99700927734375,0,Quincy High School,23,False,False,/massachusetts/quincy/1392-Quincy-High-School/,/massachusetts/quincy/1392-Quincy-High-School/reviews,Public district,ma,100 Coddington Street,False,https://www.zillow.com/MA-02169?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2169
Newton,4,0,K-5,7,1215,42.35472869873047,-71.21351623535156,0,Horace Mann Elementary School,5,False,False,/massachusetts/newton/1215-Horace-Mann-Elementary-School/,/massachusetts/newton/1215-Horace-Mann-Elementary-School/reviews,Public district,ma,687 Watertown Street,False,https://www.zillow.com/MA-02460?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2460
Stoneham,4,0,9-12,8,1581,42.47240447998047,-71.08978271484375,0,Stoneham High School,5,False,False,/massachusetts/stoneham/1581-Stoneham-High-School/,/massachusetts/stoneham/1581-Stoneham-High-School/reviews,Public district,ma,149 Franklin Street,False,https://www.zillow.com/MA-02180?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2180
Boston,5,0,K-5,2,261,42.25680923461914,-71.12722778320312,0,Grew Elementary School,3,False,False,/massachusetts/boston/261-Grew-Elementary-School/,/massachusetts/boston/261-Grew-Elementary-School/reviews,Public district,ma,40 Gordon Avenue,False,https://www.zillow.com/MA-02136?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2136
Boston,3,0,9-12,2,3186,42.28215408325195,-71.17483520507812,0,Urban Science Academy,5,False,False,/massachusetts/boston/3186-Urban-Science-Academy/,/massachusetts/boston/3186-Urban-Science-Academy/reviews,Public district,ma,1205 Veterans of Foreign Wars Parkway,False,https://www.zillow.com/MA-02132?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2132
Boston,0,0,9-12,1,5451,42.28215408325195,-71.17483520507812,0,Brook Farm/Media High,0,False,False,/massachusetts/boston/5451-Brook-Farm-Media-High/,/massachusetts/boston/5451-Brook-Farm-Media-High/reviews,Public district,ma,1205 Veterans of Foreign Wars Parkway,False,https://www.zillow.com/MA-02132?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2132
Newton,4,0,K-5,8,1213,42.312984466552734,-71.20243835449219,0,Countryside Elementary School,15,False,False,/massachusetts/newton/1213-Countryside-Elementary-School/,/massachusetts/newton/1213-Countryside-Elementary-School/reviews,Public district,ma,191 Dedham Street,False,https://www.zillow.com/MA-02461?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2461
Hull,4,0,PK-5,3,858,42.304344177246094,-70.92039489746094,0,Lillian M. Jacobs Elementary School,32,False,False,/massachusetts/hull/858-Lillian-M.-Jacobs-Elementary-School/,/massachusetts/hull/858-Lillian-M.-Jacobs-Elementary-School/reviews,Public district,ma,180 Harborview Road,False,https://www.zillow.com/MA-02045?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2045
Hull,0,0,9-12,7,857,42.30336380004883,-70.92068481445312,0,Hull High School,0,False,False,/massachusetts/hull/857-Hull-High-School/,/massachusetts/hull/857-Hull-High-School/reviews,Public district,ma,180 Main Street,False,https://www.zillow.com/MA-02045?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2045
Boston,3,0,PK-8,4,286,42.27183532714844,-71.16254425048828,0,Kilmer K-8 School,9,False,False,/massachusetts/boston/286-Kilmer-K-8-School/,/massachusetts/boston/286-Kilmer-K-8-School/reviews,Public district,ma,35 Baker Street,False,https://www.zillow.com/MA-02132?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2132
Stoneham,3,0,K-4,5,1579,42.474151611328125,-71.09977722167969,0,South Elementary School,10,False,False,/massachusetts/stoneham/1579-South-Elementary-School/,/massachusetts/stoneham/1579-South-Elementary-School/reviews,Public district,ma,11 Summer Street,False,https://www.zillow.com/MA-02180?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2180
Lynn,4,0,9-12,3,974,42.465606689453125,-70.98477935791016,0,Classical High School,10,False,False,/massachusetts/lynn/974-Classical-High-School/,/massachusetts/lynn/974-Classical-High-School/reviews,Public district,ma,235 Ocallaghan Way,False,https://www.zillow.com/MA-01905?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1905
Quincy,4,0,K-5,5,1382,42.26772689819336,-70.95712280273438,0,Atherton Hough Elementary School,8,False,False,/massachusetts/quincy/1382-Atherton-Hough-Elementary-School/,/massachusetts/quincy/1382-Atherton-Hough-Elementary-School/reviews,Public district,ma,1084 Sea Street,False,https://www.zillow.com/MA-02169?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2169
Boston,3,0,PK-4,0,242,42.26806640625,-71.16123962402344,0,Dante Alighieri,1,False,False,/massachusetts/boston/242-Dante-Alighieri/,/massachusetts/boston/242-Dante-Alighieri/reviews,Public district,ma,37 Grove Street,False,https://www.zillow.com/MA-02132?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2132
Lynn,5,0,PK-5,3,981,42.466705322265625,-70.98477935791016,0,Julia F Callahan,2,False,False,/massachusetts/lynn/981-Julia-F-Callahan/,/massachusetts/lynn/981-Julia-F-Callahan/reviews,Public district,ma,200 Ocallaghan Way,False,https://www.zillow.com/MA-01905?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1905
Wakefield,4,0,K-4,6,1669,42.47987365722656,-71.06422424316406,0,Greenwood Elementary School,3,False,False,/massachusetts/wakefield/1669-Greenwood-Elementary-School/,/massachusetts/wakefield/1669-Greenwood-Elementary-School/reviews,Public district,ma,1030 Main Street,False,https://www.zillow.com/MA-01880?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1880
Boston,5,0,3-8,2,328,42.26078796386719,-71.14968872070312,0,William H Ohrenberger,13,False,False,/massachusetts/boston/328-William-H-Ohrenberger/,/massachusetts/boston/328-William-H-Ohrenberger/reviews,Public district,ma,175 West Boundary Road,False,https://www.zillow.com/MA-02132?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2132
Boston,4,0,PK-3,0,228,42.263519287109375,-71.15582275390625,0,Beethoven Elementary School,2,False,False,/massachusetts/boston/228-Beethoven-Elementary-School/,/massachusetts/boston/228-Beethoven-Elementary-School/reviews,Public district,ma,5125 Washington Street,False,https://www.zillow.com/MA-02132?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2132
Lynn,4,0,K-5,2,970,42.460636138916016,-70.96929931640625,0,A Drewicz Elementary School,5,False,False,/massachusetts/lynn/970-A-Drewicz-Elementary-School/,/massachusetts/lynn/970-A-Drewicz-Elementary-School/reviews,Public district,ma,34 Hood Street,False,https://www.zillow.com/MA-01905?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1905
Boston,0,0,PK-1,0,346,42.264068603515625,-71.157958984375,0,East Boston Early Childhood Center,1,False,False,/massachusetts/boston/346-East-Boston-Early-Childhood-Center/,/massachusetts/boston/346-East-Boston-Early-Childhood-Center/reviews,Public district,ma,135 Grove Street,False,https://www.zillow.com/MA-02132?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2132
Newton,5,0,K-5,9,1225,42.32978439331055,-71.21791076660156,0,Zervas Elementary School,4,False,False,/massachusetts/newton/1225-Zervas-Elementary-School/,/massachusetts/newton/1225-Zervas-Elementary-School/reviews,Public district,ma,30 Beethoven Avenue,False,https://www.zillow.com/MA-02468?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2468
Winchester,5,0,PK-5,9,1824,42.461029052734375,-71.1502914428711,0,Lynch Elementary School,6,False,False,/massachusetts/winchester/1824-Lynch-Elementary-School/,/massachusetts/winchester/1824-Lynch-Elementary-School/reviews,Public district,ma,10 Brantwood Road,False,https://www.zillow.com/MA-01890?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1890
Boston,1,0,PK-5,4,327,42.25155258178711,-71.13333892822266,0,Channing Elementary School,1,False,False,/massachusetts/boston/327-Channing-Elementary-School/,/massachusetts/boston/327-Channing-Elementary-School/reviews,Public district,ma,35 Sunnyside Street,False,https://www.zillow.com/MA-02136?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2136
Quincy,4,0,K-4,2,1388,42.242679595947266,-71.01124572753906,0,Lincoln-Hancock Community School,29,False,False,/massachusetts/quincy/1388-Lincoln-Hancock-Community-School/,/massachusetts/quincy/1388-Lincoln-Hancock-Community-School/reviews,Public district,ma,300 Granite Street,False,https://www.zillow.com/MA-02169?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2169
Lynn,3,0,PK-5,3,989,42.46074295043945,-70.9630355834961,0,Connery Elementary School,6,False,False,/massachusetts/lynn/989-Connery-Elementary-School/,/massachusetts/lynn/989-Connery-Elementary-School/reviews,Public district,ma,50 Elm Street,False,https://www.zillow.com/MA-01905?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1905
Winchester,5,0,K-5,10,1827,42.449180603027344,-71.17389678955078,0,Vinson-Owen Elementary School,4,False,False,/massachusetts/winchester/1827-Vinson-Owen-Elementary-School/,/massachusetts/winchester/1827-Vinson-Owen-Elementary-School/reviews,Public district,ma,75 Johnson Road,False,https://www.zillow.com/MA-01890?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1890
Saugus,3,0,K-5,3,1447,42.47585678100586,-71.00199127197266,0,Lynnhurst Elementary School,8,False,False,/massachusetts/saugus/1447-Lynnhurst-Elementary-School/,/massachusetts/saugus/1447-Lynnhurst-Elementary-School/reviews,Public district,ma,443 Walnut St/Elm Street,False,https://www.zillow.com/MA-01906?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1906
Lynn,4,0,K-5,5,982,42.4678840637207,-70.97696685791016,0,Lincoln-Thomson Elementary School,6,False,False,/massachusetts/lynn/982-Lincoln-Thomson-Elementary-School/,/massachusetts/lynn/982-Lincoln-Thomson-Elementary-School/reviews,Public district,ma,115 Gardiner Street,False,https://www.zillow.com/MA-01905?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1905
Lynn,0,0,PK-5,0,6269,42.45976257324219,-70.95911407470703,0,Early Childhood Center,0,False,False,/massachusetts/lynn/6269-Early-Childhood-Center/,/massachusetts/lynn/6269-Early-Childhood-Center/reviews,Public district,ma,90 Commercial Street,False,https://www.zillow.com/MA-01905?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1905
Quincy,4,0,PK-5,2,1394,42.255367279052734,-70.96603393554688,0,Snug Harbor Community School,8,False,False,/massachusetts/quincy/1394-Snug-Harbor-Community-School/,/massachusetts/quincy/1394-Snug-Harbor-Community-School/reviews,Public district,ma,333 Palmer Street,False,https://www.zillow.com/MA-02169?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2169
Newton,4,0,K-5,7,1214,42.358009338378906,-71.22891998291016,0,Franklin Elementary School,6,False,False,/massachusetts/newton/1214-Franklin-Elementary-School/,/massachusetts/newton/1214-Franklin-Elementary-School/reviews,Public district,ma,125 Derby Street,False,https://www.zillow.com/MA-02465?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2465
Lynn,5,0,"PK, 7-12",3,993,42.45952606201172,-70.95442962646484,0,Lynn Vocational Technical Institute,6,False,False,/massachusetts/lynn/993-Lynn-Vocational-Technical-Institute/,/massachusetts/lynn/993-Lynn-Vocational-Technical-Institute/reviews,Public district,ma,80 Neptune Boulevard,False,https://www.zillow.com/MA-01902?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1902
Waltham,5,0,K-5,5,1686,42.36497116088867,-71.22972869873047,0,Henry Whittemore Elementary School,1,False,False,/massachusetts/waltham/1686-Henry-Whittemore-Elementary-School/,/massachusetts/waltham/1686-Henry-Whittemore-Elementary-School/reviews,Public district,ma,30 Parmenter Road,False,https://www.zillow.com/MA-02453?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2453
Boston,5,0,PK-8,4,256,42.243011474609375,-71.12408447265625,0,Franklin D. Roosevelt K-8 School,8,False,False,/massachusetts/boston/256-Franklin-D.-Roosevelt-K-8-School/,/massachusetts/boston/256-Franklin-D.-Roosevelt-K-8-School/reviews,Public district,ma,95 Needham Road,False,https://www.zillow.com/MA-02136?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2136
Lynn,5,0,1-6,0,994,42.46879959106445,-70.97075653076172,0,William R Fallon,2,False,False,/massachusetts/lynn/994-William-R-Fallon/,/massachusetts/lynn/994-William-R-Fallon/reviews,Public district,ma,100 Robinson Street,False,https://www.zillow.com/MA-01905?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1905
Dedham,4,0,1-5,5,534,42.27027130126953,-71.18057250976562,0,Riverdale Elementary School,4,False,False,/massachusetts/dedham/534-Riverdale-Elementary-School/,/massachusetts/dedham/534-Riverdale-Elementary-School/reviews,Public district,ma,143 Needham Street,False,https://www.zillow.com/MA-02026?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2026
Lynn,0,0,K-5,0,5181,42.461669921875,-70.95404052734375,0,Washington Elementary School,0,False,False,/massachusetts/lynn/5181-Washington-Elementary-School/,/massachusetts/lynn/5181-Washington-Elementary-School/reviews,Public district,ma,58 Blossom Street,False,https://www.zillow.com/MA-01902?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1902
Lynn,5,0,1-5,6,987,42.469200134277344,-70.96664428710938,0,Tracy Elementary School,2,False,False,/massachusetts/lynn/987-Tracy-Elementary-School/,/massachusetts/lynn/987-Tracy-Elementary-School/reviews,Public district,ma,35 Walnut Street,False,https://www.zillow.com/MA-01905?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,1905
Newton,5,0,K-5,10,1222,42.342037200927734,-71.23149108886719,0,Peirce Elementary School,4,False,False,/massachusetts/newton/1222-Peirce-Elementary-School/,/massachusetts/newton/1222-Peirce-Elementary-School/reviews,Public district,ma,170 Temple Street,False,https://www.zillow.com/MA-02465?cbpartner=Great+Schools&utm_source=GreatSchools&utm_medium=referral&utm_campaign=schoolsearch,2465
