"geoid","AFFH.pov_idx","AFFH.lbr_idx","AFFH.haz_idx","AFFH.tcost_idx","AFFH.trans_idx","HUD.School.Index","ACS.total.housing.units","ACS.vacant.housing.units","ACS.rental.vacancy.rate","ACS.rented.units","ACS.rented.less.500","ACS.rented.500.999","ACS.rented.1000.1499","ACS.rented.1500.1999","ACS.rented.2000.2499","ACS.rented.2500.2999","ACS.rented.3000.more","ACS.multi.family.units","ACS.3.bedrooms","ACS.4.bedrooms","ACS.5.bedrooms","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM","Region"
25013800300,22,29,27,86,67,32,1863,133,"2.9",670,203,257,187,23,0,0,0,583,765,277,13,"Low",0.25,"REGION 5"
25013800400,30,30,16,87,73,11,2450,372,"7.7",942,76,381,451,34,0,0,0,1400,1125,256,47,"Low",0.25,"REGION 5"
25013800500,27,44,5,89,78,21,1232,180,"14.3",389,66,163,132,28,0,0,0,618,804,136,45,"Moderate",0.5,"REGION 5"
25013800600,0,1,8,92,75,14,860,71,"1.3",724,226,283,192,11,12,0,0,798,303,60,27,"Very Low",0,"REGION 5"
25013800700,2,2,24,93,78,14,1593,22,"0",1229,792,332,81,14,0,10,0,1263,535,228,43,"Very Low",0,"REGION 5"
25013800800,3,0,5,96,81,14,975,84,"2.6",831,355,364,46,66,0,0,0,834,189,68,26,"Low",0.25,"REGION 5"
25013800900,0,0,8,96,84,19,1824,59,"1.4",1624,877,516,231,0,0,0,0,1632,478,125,29,"Low",0.25,"REGION 5"
25013801101,1,1,4,97,72,9,1280,178,"8.1",1027,411,475,141,0,0,0,0,1280,9,0,0,"Moderate",0.5,"REGION 5"
25013801102,7,1,4,96,79,8,733,147,"5.1",564,146,226,167,25,0,0,0,728,38,0,0,"Very Low",0,"REGION 5"
25013801200,0,3,12,95,74,9,1328,177,"6.2",1050,321,546,183,0,0,0,0,1298,189,17,16,"Low",0.25,"REGION 5"
25013801300,7,7,22,87,72,7,1765,194,"1.5",934,423,298,149,56,8,0,0,984,355,367,374,"Very Low",0,"REGION 5"
25013801401,6,5,28,86,69,7,1474,237,"11.1",758,256,226,248,28,0,0,0,988,553,232,67,"Very Low",0,"REGION 5"
25013801402,58,49,33,84,62,4,812,69,"0",144,68,18,58,0,0,0,0,125,400,102,11,"Very Low",0,"REGION 5"
25013801501,35,28,29,83,64,11,2038,242,"0",467,78,124,155,47,11,52,0,340,977,154,189,"Very Low",0,"REGION 5"
25013801502,9,9,38,84,62,11,1312,84,"0",640,289,226,125,0,0,0,0,513,453,164,32,"Very Low",0,"REGION 5"
25013801503,26,27,35,80,55,14,1693,107,"0",463,25,180,211,47,0,0,0,286,678,169,15,"Very Low",0,"REGION 5"
25013801601,62,44,42,73,55,25,1639,81,"5.6",392,0,68,103,48,35,26,112,272,906,123,46,"High",0.75,"REGION 5"
25013801602,30,37,40,81,59,13,1873,74,"13.7",445,177,155,98,15,0,0,0,398,907,349,15,"Low",0.25,"REGION 5"
25013801603,40,60,45,76,48,18,1834,111,"13",332,85,70,177,0,0,0,0,425,911,142,91,"Moderate",0.5,"REGION 5"
25013801604,78,58,52,65,47,34,1571,69,"57.4",20,0,10,0,10,0,0,0,0,969,291,33,"High",0.75,"REGION 5"
25013801605,26,61,43,79,53,31,1787,61,"0",630,327,264,0,28,11,0,0,522,966,161,19,"High",0.75,"REGION 5"
25013801700,7,8,27,90,81,22,2071,274,"0",1020,123,453,413,0,22,0,9,1164,988,278,161,"Very Low",0,"REGION 5"
25013801800,3,1,21,90,75,9,1474,305,"17.1",726,199,243,232,52,0,0,0,901,668,122,78,"Very Low",0,"REGION 5"
25013801901,7,3,NA,94,81,16,1660,210,"6.1",1210,280,648,190,92,0,0,0,1310,533,163,121,"Very Low",0,"REGION 5"
25013801902,0,2,NA,95,81,8,1764,349,"9.9",1213,418,632,146,17,0,0,0,1550,275,96,25,"Low",0.25,"REGION 5"
25013802000,0,1,0,95,79,16,1288,150,"7.7",970,391,450,121,8,0,0,0,1113,198,38,37,"Very Low",0,"REGION 5"
25013802100,18,31,24,89,76,16,2765,362,"8.8",1451,288,781,302,80,0,0,0,1806,717,352,316,"Low",0.25,"REGION 5"
25013802200,4,6,19,91,81,15,1299,167,"5.4",852,121,440,266,25,0,0,0,1041,509,87,79,"Very Low",0,"REGION 5"
25013802300,14,3,22,91,80,36,2500,251,"1.7",1602,197,654,698,53,0,0,0,1905,1046,309,77,"Very Low",0,"REGION 5"
25013802400,79,69,37,73,56,48,1631,74,"0",148,0,43,49,56,0,0,0,72,914,224,30,"Moderate",0.5,"REGION 5"
25013802500,87,76,33,79,62,43,2846,250,"0",427,0,240,82,105,0,0,0,428,1581,499,22,"Moderate",0.5,"REGION 5"
25013802601,30,27,24,88,76,29,2781,300,"6.3",1263,48,499,652,64,0,0,0,1326,1440,434,133,"Very Low",0,"REGION 5"
25013802602,65,87,38,77,59,16,977,38,"0",196,21,58,85,32,0,0,0,241,459,71,8,"Low",0.25,"REGION 5"
25013810100,67,34,84,73,40,29,2787,280,"6.8",663,223,404,19,0,17,0,0,912,876,564,85,"Low",0.25,"REGION 5"
25013810200,52,48,82,66,31,29,1199,108,"0",227,19,154,54,0,0,0,0,285,546,149,79,"Very Low",0,"REGION 5"
25013810300,44,45,82,70,41,29,1423,162,"16",357,0,300,48,9,0,0,0,491,686,170,25,"Low",0.25,"REGION 5"
25013810403,51,36,43,85,63,45,1885,199,"7.4",867,56,535,178,70,11,0,17,937,634,190,8,"Moderate",0.5,"REGION 5"
25013810404,95,51,59,70,42,45,1545,46,"0",276,0,184,83,9,0,0,0,287,947,166,17,"High",0.75,"REGION 5"
25013810412,89,57,54,73,44,45,2570,113,"9.6",325,87,99,37,61,0,41,0,375,1326,320,104,"Moderate",0.5,"REGION 5"
25013810414,86,48,75,67,26,45,2539,88,"0",327,76,96,88,67,0,0,0,269,1279,551,65,"High",0.75,"REGION 5"
25013810601,63,61,26,83,58,62,2203,233,"4.1",765,105,490,144,26,0,0,0,971,621,204,74,"Moderate",0.5,"REGION 5"
25013810602,89,73,49,62,43,31,1054,15,"0",10,10,0,0,0,0,0,0,7,669,134,0,"Low",0.25,"REGION 5"
25013810700,43,37,30,88,70,68,2751,164,"3.3",1060,312,380,347,21,0,0,0,1361,1008,395,40,"Moderate",0.5,"REGION 5"
25013810800,39,47,26,88,70,39,1883,235,"6.1",1013,210,519,256,28,0,0,0,1362,485,176,40,"Very High",1,"REGION 5"
25013810901,9,9,8,91,69,25,971,126,"5.4",644,103,420,121,0,0,0,0,854,175,48,61,"Low",0.25,"REGION 5"
25013810902,32,50,19,88,69,15,1881,143,"4.5",899,170,447,267,15,0,0,0,1098,638,144,26,"High",0.75,"REGION 5"
25013811000,75,51,23,81,59,55,2072,66,"0",765,139,461,165,0,0,0,0,751,761,282,50,"Moderate",0.5,"REGION 5"
25013811101,24,15,16,88,68,43,2064,158,"1.7",1204,172,836,164,23,9,0,0,1492,786,88,35,"Very Low",0,"REGION 5"
25013811102,37,18,16,86,60,48,2588,141,"3.6",1274,278,627,347,22,0,0,0,1282,901,209,54,"Low",0.25,"REGION 5"
25013811200,94,38,28,80,60,53,2184,164,"0",517,0,348,169,0,0,0,0,699,895,161,75,"Moderate",0.5,"REGION 5"
25013811301,50,58,30,86,62,31,2600,111,"0",1170,346,529,248,35,12,0,0,1152,1005,194,74,"Moderate",0.5,"REGION 5"
25013811302,44,35,50,78,59,32,2547,249,"0",314,14,117,93,62,28,0,0,725,1085,117,20,"Moderate",0.5,"REGION 5"
25013811400,1,3,16,91,76,1,1003,61,"2.6",816,387,347,82,0,0,0,0,871,223,27,40,"Very Low",0,"REGION 5"
25013811500,0,0,6,94,70,1,837,64,"1.4",763,327,333,103,0,0,0,0,810,199,74,0,"Very Low",0,"REGION 5"
25013811600,0,0,18,96,83,1,1439,234,"7.9",1040,455,459,121,5,0,0,0,1265,403,49,57,"Very Low",0,"REGION 5"
25013811700,1,6,14,94,74,1,1044,48,"0",840,551,204,85,0,0,0,0,898,198,10,12,"Very Low",0,"REGION 5"
25013811800,14,16,17,93,84,1,1648,147,"0",998,169,688,141,0,0,0,0,1181,504,111,93,"Very Low",0,"REGION 5"
25013811900,84,88,35,71,52,15,1624,149,"1.5",327,0,142,159,0,7,19,0,430,562,356,171,"Low",0.25,"REGION 5"
25013812001,4,14,NA,92,79,1,1550,195,"5.3",914,251,524,90,49,0,0,0,1155,436,119,48,"Low",0.25,"REGION 5"
25013812002,24,19,NA,84,64,12,1970,196,"6.6",1037,404,319,281,19,14,0,0,1272,944,105,42,"Low",0.25,"REGION 5"
25013812101,90,76,45,64,25,16,2131,92,"0",130,0,84,46,0,0,0,0,205,1271,317,35,"Low",0.25,"REGION 5"
25013812103,9,12,NA,88,57,4,1504,155,"2.8",1126,358,414,299,15,20,12,8,1128,524,16,0,"Very Low",0,"REGION 5"
25013812104,29,24,NA,88,69,8,2026,111,"0",934,117,524,264,0,29,0,0,1192,846,199,67,"Low",0.25,"REGION 5"
25013812201,62,39,NA,90,66,40,2182,146,"0",1239,126,620,410,0,12,32,39,1312,593,165,36,"High",0.75,"REGION 5"
25013812202,50,50,NA,87,49,72,2032,178,"8.2",1125,27,1015,33,0,0,0,50,1354,325,91,16,"Very High",1,"REGION 5"
25013812300,18,19,24,90,71,43,2313,246,"3.5",1268,111,800,357,0,0,0,0,1834,582,187,13,"Moderate",0.5,"REGION 5"
25013812401,93,79,57,68,36,75,2491,42,"0",21,0,0,21,0,0,0,0,89,1239,610,201,"High",0.75,"REGION 5"
25013812403,63,59,NA,87,67,40,1712,18,"0",704,182,322,166,34,0,0,0,624,691,200,42,"High",0.75,"REGION 5"
25013812404,49,64,NA,69,37,67,1444,49,"27.6",71,28,35,8,0,0,0,0,149,776,303,60,"Very High",1,"REGION 5"
25013812500,52,59,65,78,48,70,2987,246,"12.9",625,112,275,238,0,0,0,0,848,1118,757,47,"Moderate",0.5,"REGION 5"
25013812600,91,76,68,76,42,36,2623,0,"0",703,48,224,367,0,0,64,0,576,1114,715,67,"Moderate",0.5,"REGION 5"
25013812701,56,60,60,87,71,31,1808,190,"5.6",840,93,588,141,0,0,18,0,1230,595,134,79,"Low",0.25,"REGION 5"
25013812702,48,34,48,90,71,12,2490,326,"16.2",1497,345,785,290,54,0,0,23,1982,316,317,135,"Low",0.25,"REGION 5"
25013812800,68,54,81,79,57,47,2794,163,"0",451,34,296,121,0,0,0,0,523,1218,450,67,"Moderate",0.5,"REGION 5"
25013812901,56,78,77,71,48,31,1354,66,"0",281,0,160,95,26,0,0,0,332,669,181,37,"Moderate",0.5,"REGION 5"
25013812902,62,76,88,66,45,44,1983,169,"13.4",171,0,65,83,11,0,12,0,255,1034,374,73,"Moderate",0.5,"REGION 5"
25013812903,47,6,88,99,0,44,30,0,"-",0,0,0,0,0,0,0,0,3,13,11,0,"Very High",1,"REGION 5"
25013813000,80,69,95,56,17,3,3457,683,"5",227,6,120,69,29,3,0,0,224,1903,587,125,"Very Low",0,"REGION 5"
25013813101,92,73,NA,69,37,59,2480,253,"0",483,38,241,93,111,0,0,0,472,1039,487,63,"High",0.75,"REGION 5"
25013813102,68,80,47,60,29,59,1418,79,"0",103,0,63,26,0,14,0,0,123,620,414,74,"High",0.75,"REGION 5"
25013813204,82,86,60,68,23,54,1174,31,"0",28,19,0,9,0,0,0,0,28,699,283,42,"Very High",1,"REGION 5"
25013813205,70,68,59,69,38,54,2964,42,"0",536,255,149,132,0,0,0,0,768,1189,424,150,"High",0.75,"REGION 5"
25013813206,70,63,53,76,46,85,1658,8,"2",333,17,178,108,11,19,0,0,298,857,220,60,"Very High",1,"REGION 5"
25013813207,36,42,39,81,55,59,2257,176,"4.6",912,88,591,199,34,0,0,0,941,788,273,87,"High",0.75,"REGION 5"
25013813208,85,68,NA,75,55,63,1184,62,"8.9",227,5,113,109,0,0,0,0,307,561,120,38,"Very High",1,"REGION 5"
25013813209,50,75,NA,82,52,63,2677,107,"0",773,0,296,261,31,40,0,145,1102,684,329,75,"Very High",1,"REGION 5"
25013813301,90,94,51,71,45,74,2611,95,"0",246,15,64,97,18,52,0,0,130,1146,666,489,"Very High",1,"REGION 5"
25013813303,74,91,NA,74,47,74,1777,55,"0",209,89,0,0,0,32,0,88,304,513,744,194,"Very High",1,"REGION 5"
25013813304,75,93,NA,65,49,56,1544,107,"0",42,0,0,0,12,30,0,0,25,769,562,120,"Very High",1,"REGION 5"
25013813401,82,76,38,73,45,41,2062,38,"0",259,46,79,124,10,0,0,0,181,1036,429,49,"Very High",1,"REGION 5"
25013813403,70,89,50,71,41,41,1692,104,"17.4",300,68,69,22,50,33,42,16,368,528,553,92,"Very High",1,"REGION 5"
25013813404,97,88,60,70,35,76,2537,110,"0",274,92,143,13,26,0,0,0,214,1128,751,121,"Very High",1,"REGION 5"
25013813500,83,82,78,68,22,41,1972,55,"0",152,42,82,28,0,0,0,0,153,994,574,47,"Very High",1,"REGION 5"
25013813601,72,72,63,77,44,64,3217,111,"0",358,76,113,113,15,41,0,0,386,1350,826,101,"Very High",1,"REGION 5"
25013813602,93,93,69,65,0,52,2334,65,"0",136,55,50,0,0,31,0,0,105,741,1143,162,"High",0.75,"REGION 5"
25013813701,45,50,NA,64,25,40,1521,65,"0",418,41,294,83,0,0,0,0,375,635,305,12,"Moderate",0.5,"REGION 5"
25013813702,65,68,47,65,28,40,2166,131,"0",164,0,60,104,0,0,0,0,273,1124,342,128,"High",0.75,"REGION 5"
25013813801,69,62,NA,61,0,51,2375,601,"0",276,28,115,112,21,0,0,0,88,1127,221,47,"Low",0.25,"REGION 5"
25013813802,78,84,NA,56,0,83,1641,157,"0",211,24,109,78,0,0,0,0,32,775,232,97,"High",0.75,"REGION 5"
25015820101,75,64,84,65,26,24,2627,68,"0",375,106,197,57,15,0,0,0,242,1413,415,15,"Low",0.25,"REGION 5"
25015820102,15,21,80,80,61,24,1836,328,"9.4",769,109,470,182,8,0,0,0,1109,463,240,64,"Very Low",0,"REGION 5"
25015820202,75,89,87,61,0,45,608,72,"0",89,0,36,14,25,14,0,0,71,255,166,42,"High",0.75,"REGION 5"
25015820203,61,74,80,69,37,51,3630,110,"0",780,307,119,305,36,13,0,0,867,1415,646,102,"High",0.75,"REGION 5"
25015820204,82,90,82,63,0,51,2302,106,"0",414,11,318,57,28,0,0,0,347,1247,381,56,"Moderate",0.5,"REGION 5"
25015820300,56,85,76,82,65,59,2735,181,"0",1629,124,573,455,215,262,0,0,1427,697,713,124,"Very High",1,"REGION 5"
25015820400,53,11,48,85,27,51,183,52,"14.4",127,6,63,25,29,0,4,0,129,12,4,15,"High",0.75,"REGION 5"
25015820500,66,87,51,82,63,34,2720,381,"0",1411,140,475,443,255,98,0,0,1599,636,505,161,"Very High",1,"REGION 5"
25015820600,99,23,58,86,19,34,49,4,"0",45,0,31,14,0,0,0,0,47,4,0,0,"Moderate",0.5,"REGION 5"
25015820700,51,89,77,77,54,22,1805,86,"3.5",675,60,284,193,70,68,0,0,722,582,483,138,"High",0.75,"REGION 5"
25015820801,43,85,74,82,59,46,2316,166,"0",997,54,141,680,98,0,0,24,1183,553,380,62,"High",0.75,"REGION 5"
25015820802,NA,99,85,NA,NA,46,0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"High",0.75,"REGION 5"
25015820900,89,78,73,63,16,49,2475,113,"0",324,79,151,71,23,0,0,0,269,1021,483,87,"High",0.75,"REGION 5"
25015821000,72,71,49,75,48,62,1971,91,"0",273,67,70,81,55,0,0,0,442,747,367,36,"Very High",1,"REGION 5"
25015821100,82,75,32,82,60,62,3255,134,"4.1",928,157,615,133,13,10,0,0,1316,1088,471,117,"Very High",1,"REGION 5"
25015821200,99,93,59,72,17,62,100,5,"0",30,0,8,22,0,0,0,0,25,33,14,4,"Very High",1,"REGION 5"
25015821300,66,86,60,73,40,62,1914,95,"0",568,27,197,148,102,50,0,44,479,627,386,26,"Moderate",0.5,"REGION 5"
25015821400,76,86,74,66,15,26,2483,195,"4.4",547,73,188,186,72,13,0,15,568,1015,597,135,"Very High",1,"REGION 5"
25015821500,55,83,73,68,22,56,1623,67,"0",379,40,170,148,9,12,0,0,353,698,326,44,"Moderate",0.5,"REGION 5"
25015821601,21,85,37,81,43,49,1716,125,"0",671,86,206,264,107,8,0,0,828,394,181,38,"High",0.75,"REGION 5"
25015821602,30,80,52,80,56,49,1798,100,"3.3",708,91,432,147,19,19,0,0,810,546,262,85,"High",0.75,"REGION 5"
25015821700,57,71,88,73,44,47,1458,50,"6.6",375,78,125,89,73,10,0,0,395,621,158,57,"High",0.75,"REGION 5"
25015821901,88,99,28,87,65,41,1405,41,"0",580,7,231,201,64,70,0,7,703,417,251,112,"Very High",1,"REGION 5"
25015821903,29,75,NA,88,64,41,1850,65,"0.8",1375,452,394,376,131,22,0,0,1528,243,135,0,"Very High",1,"REGION 5"
25015821904,67,99,NA,90,69,41,1444,151,"5",813,69,187,446,97,0,14,0,1051,272,149,57,"Very High",1,"REGION 5"
25015822000,15,60,25,84,0,41,111,26,"14.9",56,0,27,18,0,7,4,0,83,11,14,0,"High",0.75,"REGION 5"
25015822200,78,86,77,66,33,27,2391,131,"23.6",354,64,115,112,23,40,0,0,388,1089,539,97,"Very High",1,"REGION 5"
25015822300,78,68,56,81,60,60,2688,140,"3.8",1283,188,650,419,0,26,0,0,1428,988,204,42,"High",0.75,"REGION 5"
25015822401,88,78,70,56,22,66,2309,62,"16.2",156,54,24,60,18,0,0,0,98,1378,536,53,"Very High",1,"REGION 5"
25015822402,57,64,49,81,54,60,2655,128,"2.7",1543,100,799,508,114,22,0,0,1468,613,147,52,"High",0.75,"REGION 5"
25015822500,87,84,85,63,0,52,2532,48,"0",290,15,149,100,26,0,0,0,271,1221,640,88,"Very High",1,"REGION 5"
25015822601,62,66,NA,63,0,33,1008,214,"20.9",120,50,30,37,3,0,0,0,152,423,216,14,"Low",0.25,"REGION 5"
25015822603,85,81,NA,57,0,90,703,65,"0",61,9,12,38,2,0,0,0,34,357,126,33,"High",0.75,"REGION 5"
25015822605,79,81,NA,57,0,42,611,109,"6.4",41,0,16,16,6,3,0,0,19,259,93,35,"Low",0.25,"REGION 5"
25015822606,77,80,NA,64,22,42,1819,241,"11.5",261,23,85,130,20,3,0,0,360,674,302,66,"Moderate",0.5,"REGION 5"
25015822700,75,75,97,60,0,56,1730,279,"0",181,35,98,34,14,0,0,0,127,681,232,98,"Moderate",0.5,"REGION 5"
25017300100,80,73,92,59,46,56,1130,82,"0",106,0,5,66,16,19,0,0,50,517,260,69,"Moderate",0.5,"REGION 7"
25017301101,74,69,90,72,62,38,1632,87,"0",340,46,171,45,69,9,0,0,240,761,276,24,"High",0.75,"REGION 7"
25017301102,83,78,89,65,47,38,1872,141,"0",215,0,115,66,11,23,0,0,172,1109,360,52,"Moderate",0.5,"REGION 7"
25017310100,19,34,42,97,94,26,3002,213,"4",2243,543,746,612,265,37,40,0,2956,107,27,0,"Very Low",0,"REGION 2"
25017310200,60,53,63,91,93,17,2278,118,"0",816,0,432,282,67,35,0,0,1171,847,473,85,"Very Low",0,"REGION 2"
25017310300,20,45,59,90,95,22,2442,315,"9.3",1129,79,217,673,127,33,0,0,1245,670,382,145,"Very Low",0,"REGION 2"
25017310400,10,11,61,91,93,22,1203,45,"4.7",757,108,252,228,153,16,0,0,755,524,210,17,"Very Low",0,"REGION 2"
25017310500,55,71,54,90,94,21,1221,93,"9.1",632,8,206,354,64,0,0,0,747,460,82,102,"Very Low",0,"REGION 2"
25017310601,55,55,67,85,90,19,2080,48,"0",601,218,190,179,14,0,0,0,1036,636,201,60,"Very Low",0,"REGION 2"
25017310602,49,57,56,88,91,17,2342,327,"15.8",768,0,231,418,65,54,0,0,1417,631,274,83,"Low",0.25,"REGION 2"
25017310700,22,25,60,93,94,22,1529,143,"7.9",1102,158,430,364,92,58,0,0,1226,516,128,52,"Very Low",0,"REGION 2"
25017311100,17,19,42,95,94,22,846,63,"5.3",648,77,174,324,70,0,3,0,673,230,95,6,"Very Low",0,"REGION 2"
25017311200,25,18,40,96,94,33,1175,132,"4.3",777,18,442,275,24,18,0,0,885,357,74,65,"Very Low",0,"REGION 2"
25017311300,53,47,47,93,95,30,1379,105,"8.6",842,55,469,221,97,0,0,0,928,336,95,64,"Very Low",0,"REGION 2"
25017311400,41,46,54,91,92,32,2525,138,"4.5",1673,98,580,949,46,0,0,0,1894,342,160,73,"Very Low",0,"REGION 2"
25017311500,25,42,51,90,94,32,1070,130,"11.6",438,23,149,156,105,5,0,0,673,347,304,43,"Very Low",0,"REGION 2"
25017311600,57,63,34,89,88,36,1923,20,"1.5",658,99,197,269,93,0,0,0,625,800,323,103,"Very Low",0,"REGION 2"
25017311700,30,23,42,92,94,32,1583,125,"6.3",714,21,283,272,124,14,0,0,868,629,176,55,"Very Low",0,"REGION 2"
25017311800,29,9,45,92,94,32,1086,39,"2.8",703,75,339,265,24,0,0,0,800,378,114,58,"Very Low",0,"REGION 2"
25017311900,4,14,40,95,94,30,1194,53,"3.3",942,321,283,338,0,0,0,0,1051,327,22,20,"Very Low",0,"REGION 2"
25017312000,15,10,49,93,95,26,1054,126,"9.8",641,39,320,264,18,0,0,0,682,427,113,18,"Very Low",0,"REGION 2"
25017312100,27,33,56,93,94,31,1217,67,"0.8",780,131,246,285,110,8,0,0,913,384,96,23,"Very Low",0,"REGION 2"
25017312200,46,45,53,88,88,31,1754,130,"6.9",656,48,149,366,84,0,9,0,765,776,155,15,"Very Low",0,"REGION 2"
25017312300,64,56,59,87,88,31,2092,150,"12",730,15,231,389,89,6,0,0,963,609,131,44,"Very Low",0,"REGION 2"
25017312400,22,14,57,94,95,26,997,99,"7.4",705,257,151,205,89,3,0,0,830,217,118,19,"Very Low",0,"REGION 2"
25017312501,61,83,67,86,90,20,1795,83,"7.2",490,15,135,252,38,41,9,0,599,725,324,120,"Very Low",0,"REGION 2"
25017312502,78,84,65,90,91,28,1683,87,"7.1",418,62,146,178,18,14,0,0,540,549,378,105,"Low",0.25,"REGION 2"
25017313101,96,82,80,76,71,62,2162,57,"0",190,16,53,76,13,17,0,15,284,759,527,99,"Low",0.25,"REGION 2"
25017313102,64,75,75,77,75,62,2165,18,"0",325,47,91,103,32,9,0,43,225,1068,403,54,"Low",0.25,"REGION 2"
25017314101,83,68,72,78,77,49,2197,63,"0",420,0,66,304,50,0,0,0,536,980,257,219,"Low",0.25,"REGION 2"
25017314102,95,64,67,84,89,49,2993,46,"0",535,85,60,241,149,0,0,0,1049,931,375,97,"Low",0.25,"REGION 2"
25017314200,78,66,66,78,79,53,2024,50,"0",567,134,98,195,130,10,0,0,693,993,176,126,"Moderate",0.5,"REGION 2"
25017314301,81,77,72,80,82,68,3096,93,"0",591,52,173,265,86,15,0,0,784,994,704,110,"Moderate",0.5,"REGION 2"
25017314302,79,75,77,68,61,58,1009,41,"0",81,0,0,52,10,19,0,0,74,484,299,73,"High",0.75,"REGION 2"
25017315100,96,83,75,78,71,38,2191,72,"0",274,0,45,98,87,32,12,0,228,944,629,125,"Moderate",0.5,"REGION 2"
25017315200,98,84,77,83,82,38,3448,160,"0",767,17,71,180,406,93,0,0,954,1003,770,87,"Moderate",0.5,"REGION 2"
25017315401,65,48,76,84,82,40,1479,25,"0",275,114,43,24,85,0,9,0,431,396,100,27,"Moderate",0.5,"REGION 2"
25017315402,88,85,75,63,70,38,1061,12,"0",47,0,5,8,27,7,0,0,3,596,288,55,"Moderate",0.5,"REGION 2"
25017315403,86,58,76,75,72,40,580,12,"21.1",45,0,0,39,6,0,0,0,16,323,147,30,"Moderate",0.5,"REGION 2"
25017315500,88,67,77,71,81,40,2838,117,"0",114,0,10,59,45,0,0,0,131,1727,469,90,"Moderate",0.5,"REGION 2"
25017316101,95,74,77,73,73,48,1700,6,"0",61,0,15,24,22,0,0,0,39,1066,403,144,"Moderate",0.5,"REGION 2"
25017316102,47,59,77,78,76,48,2341,12,"0",583,123,258,156,34,12,0,0,491,1089,515,199,"Moderate",0.5,"REGION 2"
25017316201,86,72,77,71,74,38,1390,0,"0",26,0,0,0,8,10,0,8,45,766,272,112,"Moderate",0.5,"REGION 2"
25017316202,86,73,76,80,67,38,1480,26,"0",59,0,8,25,17,9,0,0,28,863,290,55,"Low",0.25,"REGION 2"
25017316300,67,72,74,87,85,38,3424,210,"6.5",1264,19,91,701,216,199,18,20,1594,923,495,50,"Moderate",0.5,"REGION 2"
25017316400,85,48,77,70,78,41,1997,61,"0",76,0,8,9,40,19,0,0,62,988,523,145,"Low",0.25,"REGION 2"
25017316500,73,72,74,80,75,36,2380,172,"0",415,9,83,293,30,0,0,0,524,949,434,136,"Low",0.25,"REGION 2"
25017317101,86,87,4,84,82,77,2913,158,"14.7",582,103,163,241,75,0,0,0,1050,756,706,26,"Moderate",0.5,"REGION 2"
25017317102,84,84,56,81,69,77,1684,0,"0",419,32,42,234,43,53,15,0,395,642,439,10,"High",0.75,"REGION 2"
25017317103,93,94,63,71,73,79,1772,30,"0",68,0,11,39,8,10,0,0,39,838,728,110,"High",0.75,"REGION 2"
25017317201,98,96,61,71,70,82,1045,62,"0",11,0,0,0,0,0,0,11,11,469,441,59,"High",0.75,"REGION 2"
25017317202,98,93,51,72,72,80,1291,12,"0",56,0,0,28,28,0,0,0,44,436,528,194,"Very High",1,"REGION 2"
25017317203,90,75,43,86,81,77,1665,80,"0",202,81,59,37,25,0,0,0,417,592,309,78,"High",0.75,"REGION 2"
25017317301,99,78,46,84,80,82,1208,31,"5.1",409,61,71,143,117,17,0,0,538,414,123,0,"Very High",1,"REGION 2"
25017317302,53,88,NA,80,85,82,2599,52,"10.4",360,87,126,86,61,0,0,0,896,585,278,83,"Moderate",0.5,"REGION 2"
25017318100,98,90,78,65,73,84,2618,304,"0",19,0,0,0,19,0,0,0,14,988,822,152,"High",0.75,"REGION 2"
25017318200,77,95,77,75,75,96,1653,144,"0",304,19,32,87,131,24,11,0,307,818,395,17,"High",0.75,"REGION 2"
25017318300,99,96,78,64,73,91,2662,13,"0",139,0,0,28,44,42,25,0,66,849,1340,66,"Very High",1,"REGION 2"
25017318400,96,94,75,79,61,86,1406,0,"0",260,34,58,61,69,38,0,0,225,310,728,54,"Very High",1,"REGION 2"
25017320102,94,93,82,69,60,82,1898,113,"0",106,0,20,21,57,0,0,8,67,506,895,128,"Very High",1,"REGION 8"
25017320103,85,86,NA,76,58,82,1141,77,"8.1",174,46,36,79,0,0,13,0,168,310,359,54,"Very High",1,"REGION 8"
25017320104,98,96,NA,70,68,82,2659,86,"8.7",399,19,55,138,104,73,10,0,283,543,1317,175,"Very High",1,"REGION 8"
25017321100,79,91,81,81,78,47,3107,271,"0",1091,51,292,395,255,30,37,31,1146,650,619,210,"Moderate",0.5,"REGION 8"
25017321200,65,88,79,86,88,47,2717,117,"0",998,42,258,502,160,36,0,0,1098,721,428,77,"Low",0.25,"REGION 8"
25017321300,59,72,72,90,90,47,3395,226,"2.2",1843,234,861,590,131,27,0,0,2123,905,429,103,"Low",0.25,"REGION 8"
25017321400,92,94,77,81,57,47,1302,131,"0",343,0,21,67,222,33,0,0,386,480,323,80,"Moderate",0.5,"REGION 8"
25017321500,84,71,76,84,82,47,2941,236,"7",1242,0,343,572,234,93,0,0,1534,1096,311,154,"Low",0.25,"REGION 8"
25017321600,68,78,80,85,86,47,3098,21,"0",1084,105,169,717,58,10,8,17,1192,672,890,129,"Moderate",0.5,"REGION 8"
25017322100,88,86,80,75,72,55,1797,12,"0",81,0,0,21,41,19,0,0,143,834,621,28,"Moderate",0.5,"REGION 8"
25017322200,83,86,79,84,79,36,1683,82,"0",392,58,61,198,66,9,0,0,514,560,282,57,"High",0.75,"REGION 8"
