"CT_ID_10","TotalPop","MedHouseIncome","FamPovPer","UnempRate","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM"
25027757300,2643,33778,19.25,7.09,"Very Low",0
25027757400,3020,59412,8.14,12.32,"Low",0.25
25027757500,4236,67713,5.69,6.94,"Low",0.25
25027758101,1683,75083,6.37,6.62,"Moderate",0.5
25027758102,7768,91991,2.01,3.73,"Very High",1
25027759100,2259,80714,1.75,6.5,"Very Low",0
25027760100,3386,63906,5.95,6.75,"Moderate",0.5
25027761100,5178,51882,6.45,5.7,"Very Low",0
25027761200,5541,92283,4.82,5.62,"Very High",1
25027761300,3397,91172,2.69,3.9,"Moderate",0.5
25027761400,6570,131719,2.13,4.8,"Low",0.25
